ID,ZNF552,KDM4B,CCNA2,LRIG1,PREX1,FUT8,C4orf34,TTC39A,ASPM,SLC43A3,MEX3A,SEMA3C,E2F1,STC2,FMNL2,LMO4,DTWD2,MED13L,NTN4,CSRP2,hsa-mir-17,hsa-mir-590,hsa-mir-505,hsa-mir-130b,hsa-mir-106b,hsa-mir-20a,hsa-mir-106a,hsa-mir-197,hsa-mir-1301,hsa-mir-186,hsa-mir-93,hsa-let-7d,hsa-mir-532,hsa-mir-146a,ER-alpha,GATA3,ASNS,Cyclin_B1,AR,Cyclin_E1,JNK2,PR,INPP4B
A0XN,4.74067856814881,6.32146102367247,3.99819992354061,7.11562547753479,7.57283989505527,5.21623907808733,5.17034265304231,6.80670809078652,4.93691574688204,6.76264154414985,5.49208420770323,6.08766016449035,2.78383459748542,6.45976273587893,5.78442541284439,4.90935107583012,2.99157715537676,7.62002654610049,6.76702203521161,3.77652056020372,9.54811948754394,4.68468199937301,5.95167441877549,4.94507168395124,9.76325805428828,8.12379363363071,4.86338788635753,9.78652783361113,2.70044931523133,9.08001603598663,13.1990384048609,9.64092251136423,8.71701539775642,6.71991917942955,-0.33461130585181,0.503496747553315,-0.305732918589289,-0.804298196020715,0.363944314819687,0.0333810616197425,-0.0861109359089247,3.64084026372949,0.382406597539948
A0B0,5.57050567912035,6.63160116168824,2.38787665944878,7.15476566935878,5.85002297452727,6.25780686579308,5.0765336065275,6.57074392101356,3.31973225931095,5.56856686691015,3.05911456215856,8.28460903793866,3.39528163878235,7.9217290765273,4.57785687977659,6.11874738973326,3.38707970601248,6.06962720754209,8.57611766069021,3.92918059605618,7.44516103709208,2.22894238337584,5.53192891460974,4.14832392316755,9.106793306033,5.5695665719731,4.24453923842685,7.67260668615482,2.99078264618107,7.62870791273801,11.0161351995341,9.309470288788,9.62982181965802,6.73051998959733,-0.0319643978647002,-0.0948969614825117,-0.90766237896827,-1.41205292814286,0.549253542986657,-0.283664440940628,0.306148622230365,-0.696048424958673,-0.614694711730835
A18S,8.5124154478113,7.37648312722659,2.12765677341728,9.12903734506062,8.34714243343328,7.35503012740888,7.28457024142901,8.75710063341042,2.73039058862338,4.94551902631767,3.79650394298029,7.86235641908433,1.80508787871305,9.84213259998808,3.20452277311742,6.27829618260995,3.82802797341305,7.74181912937565,8.32749010245887,0.740533960945898,7.73197228872504,3.74550904305979,4.93919016775471,3.90247838939819,8.27195206855334,6.54811825346674,1.82612750326807,8.19662539348508,4.65129370144214,8.02622649162104,12.022328684406,9.00949318682846,8.73875654269247,5.8533123325943,2.35903114690962,1.46101681290937,-0.290310047104924,-1.51197936094908,1.15025558926776,-0.206014116512465,0.36830023148868,1.72027947362652,0.54158682847029
A0CS,6.66143932876004,7.75698321022251,2.70062189292986,8.0955270188492,7.23231331091233,7.10523820145072,4.96618231016983,6.96182161996808,2.82941191598228,5.21195061420147,4.36129983294998,6.97093045056019,2.67010167840825,10.1886121382828,2.75195466877894,5.09233081451169,3.92496144151308,7.11202066841086,8.14303725320848,3.82685616761493,7.73243299328444,3.49886970594181,4.78296572730343,4.0083420070787,8.39154644233063,6.20582273104157,4.32788350912918,8.18025282444486,3.46451820115103,7.04803148523512,10.9915711969098,9.27156269931483,8.89884497762018,7.08241710596992,1.43814903547477,0.458895425919088,-0.525013057400773,-0.466368552899801,0.942058674950243,-0.158954160714505,0.320748826026335,4.69980195432597,0.2408749638752
A0EI,5.41598742757383,7.56287018807182,3.01480576090441,6.94291910172927,7.53656244768051,5.85290625983619,6.5214227569221,7.11802632840344,3.82209884636585,5.13321736191276,4.16301155080776,6.80191366809377,4.45674020035966,11.0740730621052,5.21481412034785,4.1803030482398,3.59947089450346,8.63031538984093,6.1947295513051,3.63638855326055,8.33494821104367,3.2056651940987,5.09093297800742,4.36895099817798,7.99631661753082,6.72247221776066,3.50597047728627,7.15485281056926,3.05498628160103,7.58314464151699,10.5786201692035,8.88926885865468,9.2221511998581,4.35826431938073,0.423397419209343,0.635362342089406,-0.536954019527558,-1.7470166107125,0.559584781615245,-0.168564691825267,-0.227035312837394,1.03012388901293,0.704966961066298
A0IO,6.11480382019782,7.48381341812753,4.08798505379015,7.2047628044949,9.00267264649645,6.43539157693033,6.10357250226572,7.48083252313727,4.57629722342457,3.84137483585431,6.62949722681825,6.15887453622376,3.21397643614162,11.9135262189786,3.20612192152987,5.39613935460193,2.84056279461533,7.14857681210778,5.80778982895879,1.29904676553875,8.60776648775651,3.50930170445556,5.55309682233524,4.37475958107673,9.7964764317086,7.30674115764808,4.65039402369016,7.34045708447975,3.20212019493738,7.94609879793391,11.7791008716777,8.8228060022022,8.34115118843391,6.97947303800552,3.31795626644705,0.300983723630737,-0.554339617629477,-1.41673885618034,0.335252989489787,0.0098266903319347,-0.124328676094552,-0.75053584355302,0.85686188962429
A0T6,5.54242656818874,7.5515495093405,1.99938502316032,7.72755102343624,6.85721545218879,6.58848755477265,6.60308116416988,6.75164914936004,3.1970145436245,5.55379162280533,3.90116303018133,8.28054428997082,1.51413528309465,9.17822916077754,4.95810271313277,7.13054573220969,4.11437521749689,7.86852592168015,8.67916937273688,3.44790557851521,7.09966355457291,2.43842528656995,3.6978119153886,1.78634858999026,7.87077737115096,5.48678830813135,3.32476850477438,5.57890651011978,2.34822747759837,7.01425099271898,10.9788762563321,8.06557223392338,7.93802961734604,6.49993967578265,-0.391932764652718,0.585943698706495,-0.963766000568863,-1.46941768471679,0.404321672360234,-0.0856534183502304,0.644448545825792,3.17970402528147,-0.0799025997641289
A1AU,6.44739251915994,7.8295699953169,4.40259083397505,8.09605761309277,9.17934093760201,5.77715659987317,6.74117169857549,7.75448752062805,4.68293965433787,5.55754275047,5.36534817399321,10.3571850985653,2.65220976025483,9.90492712676305,5.17167168202719,4.44642895174462,3.38147768422317,8.93269901894372,6.04003606090663,3.29323366398349,9.25311868320095,3.57662152327618,4.60875414421699,4.46168575643152,9.42086782278573,7.87826189610702,3.72472016226531,8.25032054330417,2.33679450860371,8.69995067036929,12.4321073544273,8.68194019928359,8.65987323099396,6.44220154935605,-0.356661008114971,0.329797923934072,0.572290594412797,-0.431207387519239,-0.0548997643922262,0.126191331191169,0.270858417878442,1.46902827244841,-0.299716180197526
A07Z,6.63124472588753,8.03311648136326,4.02529048181709,7.21919163758957,9.20649880865728,6.43151578728948,5.70779452279692,5.97767370525218,4.26795324215275,5.21596872906337,2.84847158667454,6.67511675007806,5.88275809972323,11.1599342932313,2.3265586779725,3.95036110328202,3.23091996297532,8.46991077747317,8.08651443277876,1.80674794552431,7.94364317199496,4.55267343267794,5.50960471078606,5.67466395705655,8.58933190325679,5.95706368775728,4.16565030956869,7.71629844576452,4.0897014563354,9.06636233024809,11.1432237919344,8.76441860981488,8.97959590110964,6.940944022394,3.09008852308815,1.49024899488735,-0.215645820261735,0.419717732660531,2.40581642912539,-0.148959632687319,0.865884433662077,5.03089158703271,0.942911176001216
A0XS,6.46273190098095,7.62921314243299,3.12609655793618,9.4824777199287,9.29156045629087,5.05559279855228,6.37981336070028,8.94458385899813,3.26745414565547,5.48815448611931,4.01987226014773,6.08543835275691,2.81023153842703,10.4412938455852,4.83707425304723,4.72427174620698,4.16524355254439,7.40861520149888,6.56917542866025,2.43818618434757,9.29503958465164,4.38875784958851,5.07366178818357,4.10734491443986,7.99036410642954,8.1843249118146,4.19350155818958,8.08638529580421,3.63956595308904,8.52688380595365,12.3061865834727,8.48905423765264,8.93281745704212,7.14837218269992,1.42160531768599,0.8239714716394,-0.314401247235282,-1.04443594663965,0.751823448021835,-0.261383573315641,0.326579711487542,5.79571110459744,1.12640531038266
A1BD,5.93427013305638,8.74345681271875,3.53852160162433,8.29904294416657,8.40814218751647,6.039233133671,5.91667218483393,9.26619331248877,4.54143846611362,5.21343737512595,5.63780492098137,7.51996395233315,3.47684910028972,10.8879161289607,3.27263602548258,5.00050018252533,3.32884094444817,6.87464944776927,8.06882075167591,2.81344157622335,8.86990606560294,3.48059321532471,4.34098714802912,3.63958273908586,8.61147611603872,7.68511687829099,4.34098714802912,7.91497853092928,2.62698270230623,7.81576673099986,11.8821769610672,8.73403914060017,8.42844998927946,5.75119472970377,1.78306194688846,0.810325587152078,-0.390182130004616,-0.251927208040427,1.17030313045771,-0.290028024151275,0.165542878504394,5.93770225923145,1.54969120036919
A08T,5.91195202655856,7.53147106420046,4.26921353899722,8.46922635204504,7.23462876417241,6.01658080458202,7.49750154395192,7.54532125331236,4.77250882893705,5.02408611837023,5.96007527037024,8.38055142292296,3.05116443685819,8.49224038851644,3.72662933410521,5.23753536396426,4.46519631663956,8.62294958408272,8.10184521210862,2.19868363965265,8.87068883667873,3.90325669913516,5.0777544303673,4.32856253386783,8.94264580032243,7.39968252525466,4.96379824107021,8.455212093968,2.68086427779871,7.96132575539069,11.520697926216,9.43307764566386,9.31797213232474,6.83466961387775,2.00529691588151,0.842288673415737,-0.114260382549084,-1.25667929336135,0.0369391085181822,-0.240132678444352,0.18851068228393,1.95026685795915,0.480530677744194
A12Y,7.05428487653639,7.47125835395242,4.16819111520005,7.40632354766689,9.09320127194253,6.72883983135303,5.68824284950395,8.23687863979417,3.66302258496145,5.33374956637823,5.12999682920897,6.75396615961565,4.23758340100624,10.0433007449613,2.73525211846358,5.82490409147224,2.42803683662212,6.41259606334353,6.47771121538497,3.60569887304706,7.99649812696892,3.03515974733803,4.66862076575037,3.47767798303898,8.69153877075431,6.51462911921187,2.70395383886265,7.72560549648256,4.19270102432451,7.54579713730555,12.1156014974926,8.91151927178045,8.86675120602276,5.34221456574386,0.193515059246622,0.297378841033205,-0.192918605701877,-0.321658500546028,0.467870575811592,-0.188553377743438,0.100551165698113,3.82047770523272,0.895348752135607
A0J5,3.87088454960486,5.78272455969133,4.26382780645836,5.88580724371628,5.60936835433211,7.08144778327208,6.88638423599747,7.3233645754455,4.54129410465112,5.13210597687234,4.41853210305294,7.41339238336797,3.59400927454993,2.27873822723626,4.81179791916502,5.27451431006726,3.47062465019528,6.7942833939507,7.22399057609011,3.75417417234494,7.65207481841258,3.84550674941014,4.4194140616223,4.10670449676432,8.18440470273995,6.45413544080067,3.55355073427384,7.18386039221061,2.69472679723453,7.57446578658308,11.1467062102857,8.66967603357022,8.31342336593409,5.25916697408234,0.563422109449834,0.88210999966911,-0.42172133403744,-0.805464832217166,-0.960853699667373,-0.369135794549428,0.243543765918625,-1.0151467625951,0.278098925253364
A18F,6.55353929978168,6.89930538252746,5.15778058453751,7.05748480019552,7.16339656302738,5.89536318472352,7.43216062538521,6.93129740759246,6.27480972456636,5.90258316582264,5.29049945522712,8.62965437252304,5.11283523803359,7.36211563296346,4.91017834386627,7.95254616974041,4.54359225785915,7.28869970665619,8.13094521620369,3.38809107711554,8.93905055733597,3.241943982859,5.3123333107504,4.70661224986244,8.94570916165241,7.60090280869133,4.62045560611273,8.53325284268797,3.95563979770236,8.67356694257229,12.3383956073366,9.59738318010769,9.37369807384381,7.37616492261963,-0.893913984883363,0.870946170385199,-0.217542676656454,0.0267023659578198,0.719550795511443,0.0506972402602974,0.825108975297171,1.32081529237871,0.639544390232732
A0AS,5.68358741807739,6.30368048656684,4.04546829802198,8.11795385851847,7.69512133229839,4.32919069260257,6.0613038363128,4.51761511599976,4.23140869355374,5.99556835751074,4.64925424018053,4.41071119830644,3.05106310596844,6.01465754732082,5.01233719140081,5.52355134329651,3.40364664764724,7.17869452806945,7.92954718544688,4.0637477979413,8.39202115512291,4.77914384196215,5.22660281893337,5.07740925907514,8.25727963409213,6.5815597142082,3.72999619263306,8.723284930534,2.90467472404601,8.2879242663064,10.2194666376517,9.28822744904176,8.09623183392191,6.3220831277876,1.64665897278046,0.679114165451915,-0.191555701220079,0.0113655798209248,1.72185259305573,-0.224293320315948,0.167600376382244,-0.697860187302153,0.153482556671707
A0DV,4.54934774475713,6.52544348899666,1.92554627715058,7.72526871979783,6.20277228900278,6.1509578732909,6.11149728276956,6.44138830257077,2.28313579225075,6.09612275032936,2.86008197067122,7.9632404170334,1.3397736712274,8.0232448350528,4.77102788665622,5.90681413605787,3.22787643452255,6.78636880780468,8.7749177252325,4.40451248986525,7.47633026125552,3.30025303283161,5.41573025025155,4.35470081685399,7.75125274528765,6.08631317652599,2.26277832741295,8.17346050218384,3.05924493332782,8.50168583553241,10.8483339196289,9.33734235156683,9.17156595819407,6.9485414689216,0.182599217101953,0.0020253997319414,-0.801551959322508,-1.79434277028015,0.348042954414038,-0.326961430851686,0.248532111055686,0.447005249050059,0.682399909645423
A140,7.44912171511326,8.41872769889046,3.98756952655455,6.51675989241351,10.4073274603006,7.8205711700409,7.11419756789474,7.14260035666776,5.31923833133838,5.88983804729333,5.83287744797659,7.81214197723628,4.55772043607872,9.79669905154233,5.10685358602475,5.6502581128801,4.21123560124379,8.27879149806636,2.75729238603107,2.44613890069875,8.00979427676756,3.59602374432248,4.33945883381824,3.62808495355478,8.6502088414764,6.81899498012642,3.59602374432248,7.06427022769982,4.68253273757715,7.11039427721358,11.2031877915004,8.73454004104548,9.58713152167768,6.21568733614864,2.41371053402357,1.89661977454363,0.363739303217636,0.0730232936654595,1.51391195460827,-0.436740698826248,0.0088658141429619,-0.980139721625423,1.53451427087654
A0SU,6.28922516683555,6.35337025876294,4.27075973163333,8.25699947611922,7.59326941548834,7.65265098902128,6.22844351123489,6.24356728758048,3.94799513206141,5.53671926279571,3.67803471938876,7.65348637592883,3.57019825589181,11.0426693767567,3.47658457544689,6.75653123796212,2.76715830844489,7.80389757043423,6.52513752780411,2.86602447559929,10.1779565707207,3.38244276288622,4.52731639227316,3.94694116104766,8.5951874494276,8.84141249740211,6.48299406128787,7.02222928835189,3.01405535690619,7.92182004829479,11.4552641642044,8.77814282505963,8.97205435081493,6.62715833799185,2.81889765139341,1.38132795213822,-0.656662809276213,-1.34273748178091,0.146080336319385,-0.037426983143701,0.721165321099573,2.05409185642062,1.18101768232006
A12A,6.55634605402494,7.50876786608395,3.50795177307956,8.52771496390795,9.36147548306378,6.67572184774734,6.1243739601172,7.87859843700971,4.51656167896675,5.58758981850293,4.94655397802104,8.77482407182667,3.03593090681285,9.50219564646331,4.97540929948111,6.37660179510693,4.21162743540414,8.20195006730047,8.10932438873329,2.99552346233008,9.03346761763476,4.01417071488684,5.3052758863073,4.06034089631977,8.70419708609449,7.39696166463728,4.29082473000976,7.93041430948302,3.13774540000537,7.78332318311195,11.5876639672917,9.35213701986597,9.01746579444842,6.84479541626729,0.251807773056201,0.978506485478114,-0.83972742932374,-1.33676354265855,0.0769908361847582,-0.279750117012709,0.318551861824417,4.59222505923003,0.116170935427536
A0RM,6.0043492142452,8.28116329440915,3.8872645728648,8.79373894907457,8.68091614705511,6.71754631348505,6.94671057593783,8.04381683639016,4.18362332445912,4.86353669290772,4.40852645948376,9.06681070538882,4.44958639909457,11.7922347894875,3.07700693681807,3.5549862511636,3.38018415477804,7.90459904400664,6.89840693572576,3.71929863201396,9.46992968079722,3.09573839470747,3.88793350959406,3.16445114479148,9.01953690507042,7.98492698858252,5.01431079536362,6.71832596772854,2.13050381286814,7.70829228070156,11.8407362680276,8.56075722103955,9.2573311780868,6.34181273507557,2.64799603912757,0.43038007508572,-0.413525596931655,-0.423226272703282,-0.309167932291537,-0.117163597528554,0.149310075436959,3.38822989786563,1.39894036154147
A0AZ,6.48200353098741,6.40134938954012,3.09993459289551,7.17236633791943,7.99412659273043,7.76061800721863,5.49573358107882,6.11275944968479,3.21804074332683,5.66526617352532,3.81534686298119,6.92095324245949,2.13074453784638,5.22723496729075,5.11870025203834,6.15857679872693,3.1975305450091,7.34844506775066,5.38973575530802,3.88967893459544,7.78395083129315,3.28815055044681,3.99314375487474,4.33673073089187,7.4281223297875,6.35806925525758,2.65291484324443,7.510895838372,2.77075133353829,7.88867448831871,10.3493645187803,8.56133940501649,8.80266196274911,5.85654920629352,-0.0755174376870008,0.5023919317802,-0.665419338816049,-1.26560748187447,-0.224800160147982,-0.062082036633327,0.539767229013556,0.142298441051958,-0.550373157803353
A0EW,6.67571405423744,8.02488945241214,2.78030025253844,8.26105122633297,7.91032454075299,6.38604142685663,6.34277771846621,7.75581493477534,3.05068273979867,5.42720312199215,4.30707754040543,7.53477056601528,2.71488341115512,9.88101551912369,5.46502317252806,5.58766780370957,4.65786082042907,8.05486282446773,8.21073560947176,4.38042234718008,7.84338009652113,3.42036587651945,4.6559941250126,3.32415056126015,8.36552648905569,6.5694573745446,4.34881261549442,7.43483635932779,3.51056368549103,7.57207807470374,11.5742038937941,8.56024725180448,9.39764580001937,6.36703637411333,0.620605712280284,0.0831499830614606,-0.670916435901769,-1.25423717327477,0.443111321990378,-0.135785906840437,0.297077061673615,1.19405219472595,0.0364976525963727
A0XW,5.14821284799219,6.5180517644012,5.01469831758428,7.61186906684317,7.95877952516203,7.2660760603826,6.11061718009413,6.79379140330581,6.15563867844223,5.39047381533358,5.39077653371684,8.95643658200706,3.40938864820119,7.79819859375028,5.42532916817459,5.8465441399413,4.04711722277606,7.3855795488383,6.83688039646756,3.34698139689304,8.04081598947424,3.62072687101218,3.83890704106172,3.49787012322665,7.71164941425839,7.35695620844341,2.96021333728385,7.37888208700956,2.52957898295399,7.4592876609076,11.3167717991123,8.0046074566423,7.81498120181624,6.69601499831642,0.404954765275734,0.363615787541377,0.637868594384751,0.624780924360623,0.83315671106433,0.291599609042315,-0.0228522126655516,3.00808679393011,0.347383254741799
A12B,6.7003542707227,7.37130709361364,3.44608163427119,8.88446292581161,9.20753072595134,5.726155517219,5.74921413487438,8.43636704328899,3.8173800636547,4.778463558383,2.27309576072146,6.4509708183104,2.99905807913668,5.70375576195258,4.50481553033877,6.10946869736684,3.92971153343339,7.81587187846654,8.54083009181071,2.13571262413394,9.20536832778824,4.24927373417895,3.58876020045062,3.49254488519132,7.84157821024128,8.35737142123329,4.61184381356366,6.78938199911585,2.54145448567226,8.68305076405608,12.2940023915194,7.82191596326424,7.41919873562126,5.62324857683591,3.53975172289488,1.33904308128061,-0.24180684814296,-0.0078243541156073,0.0316968469421641,-0.0692284412269626,0.89630425165466,6.01774925985117,0.607763299823192
A0BP,6.55829941657436,6.85688448971922,3.18312549522106,8.37836150435321,8.16080950138454,5.80634528472638,5.85955149021549,4.99250282343252,3.2469955146838,5.74734662942123,5.10132691092697,8.71106275371167,3.77091551945557,5.05784810669631,5.03914180145675,6.71824547985545,3.06940707979675,7.71787851377463,7.47114501992344,2.84547512215768,8.31024165801274,4.0903445299606,5.42770266541757,4.69073707125136,9.37654206033191,6.33582056441009,3.8910357217372,8.7254872633202,3.38407573301731,8.07180439940885,11.7283716409331,8.90267712817259,9.68657437043162,5.6856120390735,1.08628685926467,0.0432379542460142,-0.78859099604352,-0.905380253444226,-0.0559927079399136,0.219162537235182,0.122088452648764,-0.986823819879763,-0.848031096261614
A0RG,6.39127232559812,8.45624448227153,4.59779850728806,7.04714092415626,8.4132599691197,7.15819657068,5.73522263051427,8.67456747845353,4.3383846535462,4.14387730099167,6.44830353072953,8.49152929224614,3.46450913996707,10.9758314456176,3.61617764328156,5.59461207783155,3.31401187233878,7.50771688267438,3.39836415918308,2.51132509315808,8.72892696024441,3.08391707585331,5.18152787247974,4.0547707301938,9.31119607032164,7.45408135639352,4.16798134064179,7.95378848203103,3.64951425170754,8.0418316744863,12.7041369013608,9.11866102517805,9.12568572580494,5.61996997609352,0.831239757846382,0.453450481382815,-0.153687557146274,-0.0223602657321684,0.173083229444321,-0.181383208242157,-0.339074458235875,2.13311790906795,1.14593261707113
A0T7,5.30830385768861,6.14063444497602,4.16432159195343,7.34442383605006,7.32776719127426,5.95713951417667,5.81281153352442,5.90624628301415,4.79255267313648,6.08709738285315,6.3982015762261,8.12529754101338,3.82927297703973,6.73817931455384,5.32105033019365,6.97803533693558,4.2054917426243,8.17826499018894,8.55677548201456,3.42748360421297,8.05230142211019,3.00604815940053,4.80018746195397,3.12388464969438,8.14929566568526,6.72058598687231,4.13795983490611,6.56259497795759,2.40565561810976,7.77901195180413,11.392048202082,8.17682556561853,9.4532193360501,6.79797304088852,-0.786503354321963,0.583814956943393,-0.384262796994736,0.0531126220501279,-0.1847633163425,-0.166590467716164,0.452575401110888,0.129513133823911,0.254231283416184
A08A,6.4975821091204,8.57141124444735,3.49830671323369,7.96833822515303,9.16019474868328,5.98894975007408,6.64863476877285,7.51587526596017,3.75773664383015,5.19013497047736,4.948429446597,7.48795576919604,2.96002888655411,10.2090048689025,4.1578423951042,5.70304770421299,3.56549091515367,7.85679788327214,7.07633692676297,1.80575881744693,9.01255702092318,4.12642498548146,5.37218139988341,4.20659533416544,8.28946360133853,7.10042977694851,5.26392850923139,9.08062129586833,4.42340672323859,8.89347437244643,12.5342390067162,9.8987631268826,9.36455671978332,6.9801355432308,2.73721609230052,0.735359527952585,-0.181151158635142,-1.17548301207898,1.78017543532784,-0.270791793815458,0.341987020797405,4.41475615288662,1.28773027129596
A0DK,6.35632243814421,6.87971321601608,4.81597263021839,7.73546148809391,6.7990643436112,7.33971282972224,6.08659769507355,6.73423516138301,4.69794298985418,5.46528768003926,5.51446825564455,7.84625754709676,4.60475823646885,5.85259876438686,4.73928702417263,5.55221846935794,2.68944400622823,7.0726695380823,6.30425926869375,3.54116208641824,7.75713623615503,3.39097900504633,4.99397542859775,4.20221736159116,9.25878224458476,6.25924830662754,4.37730406814925,7.5132453881289,4.20221736159116,8.08407140626236,11.8995960132139,9.23053935162617,8.69716969657972,8.40030589351087,0.590717277781683,1.05730154667266,0.16176880311564,0.34143306108783,0.414893013034224,0.0047676219146328,0.283980473826733,2.24108279093119,0.621127689000898
A0SH,4.49097235599111,6.53013125157439,3.19815315903285,6.84296747003075,6.7196496742647,7.17406034454546,6.99210593798648,6.76615270718858,3.45922097994266,5.09488706253728,3.62951057430232,7.38275198044548,2.25535164900805,6.80981043497828,5.19645230622855,5.32013512334771,3.66867841865019,7.21488969932515,7.06831221678086,4.22801441037092,6.48479642458699,2.57790582897847,3.91670774243023,3.84799499234621,7.43002220204282,5.28485885407824,2.88276041050689,7.56992777155495,2.19088270586922,7.58055540739242,10.190449138611,9.38146717787763,8.16109923684657,5.14865447047993,-1.61366300290434,-0.422294054110771,-0.0905650639064925,-1.65020232902768,0.128472042565845,-0.154891847970771,0.154880731384555,3.79196968604338,0.767042403306004
A18N,6.40272699319799,8.36419430746595,3.56378183177908,8.81793216101673,9.6440852803223,7.61571272471622,7.36169155198567,6.80514511153696,3.53709664218582,5.01283509209246,1.5403877232493,7.82711734570663,3.88924013514239,12.9805624190194,3.87790209139177,2.75615075878829,4.41760659433759,8.47518201515,6.75773515855965,2.58542884206774,9.38398724154516,3.34519582841608,5.62629020579487,4.06867819321867,8.6098020830063,8.19389154585459,3.47351992539162,7.96195835730853,3.8962109972139,8.07754076192846,12.1399894724114,8.67298344124291,8.56548978386853,6.21813909210126,3.32241999303385,1.09839456918017,-0.152602903224582,-0.922759455436022,1.28536217398957,-0.148681599473982,0.647586263426071,6.52975388029526,2.34999340426943
A06P,6.14160983983225,7.43710132402885,2.50402958358673,8.21778384471781,8.45691065306857,5.68752566625394,6.25985086164962,8.41886168425437,2.6877195564649,5.98623022474454,2.64173531033237,8.20379379012025,3.33118089606705,11.1976550812473,4.47960063687423,4.35807583974682,2.40990943072278,7.62103481015088,6.46329607069658,3.30191223220001,8.89430752052966,4.21304288150937,5.51327590529741,3.81937903302309,8.27494801202799,7.78900538397957,4.12423361455151,8.282662977156,3.19134781041005,8.59713393821635,12.5253162902566,8.77904010388678,8.64380746843964,6.72060087854492,-1.17045347130972,-0.250370864998726,-1.12320277256405,-1.19864069701286,-0.759457795433947,0.0615195230546179,0.444419008987621,3.528361171572,-0.0338601924457893
A15L,6.84981993552866,8.06602230753628,4.61721955119854,8.77395539154936,7.51227768688308,6.93516423007927,7.46022988022087,6.84035625942336,5.29557932585571,5.11968370473297,5.44236709116582,8.48793257868694,3.77980728313401,7.01183782440841,6.82295004766462,4.03414117111684,4.54979102967815,7.49602938997942,7.55584655846472,3.89317545396001,9.12910656871016,2.89636750884294,2.32605178408618,4.04984198950465,9.06915216442449,8.00531860913771,3.93986914747952,6.90553915474119,1.80521962078474,7.16887828019611,13.0272532139176,8.73852540310807,9.40221956117063,5.70372243090054,1.73094925303711,1.25134851374105,-0.295526576618428,1.17241104904214,0.590515839428438,-0.003995432175606,0.392191243343027,2.83807887697961,0.774918940736229
A0YL,6.15601191234079,6.94009728354753,4.17284086371988,8.18085101251402,7.89549002534223,6.19215388467289,6.85765400723894,7.2487504863402,5.32966394989024,6.31403285441618,6.31593414171567,8.5639048157234,3.04992687052327,8.23971755648921,5.37475062513665,6.95603531231807,3.89648720900571,8.20756078036506,8.76252474237756,3.75415726229729,8.18636819787563,3.09373995532896,3.66692528827376,2.94564131633982,7.91734020757644,7.50271685930974,2.59416894583845,6.69328999227316,3.22804104704055,7.41742636248868,12.417041914753,7.83290310519941,8.59959990965251,5.73054138756973,-0.292841821010471,0.41697555230581,-0.523885648589582,-0.354302017086848,0.0908831090159048,-0.27050068692018,0.433816758919793,3.91088427282149,0.0672624218676098
A1AL,7.07215647066141,7.39311698028063,3.16122990939064,8.20809501704533,7.44785328806001,6.27598347988396,6.98408523971576,6.1977474190844,5.15584642399296,6.11887546119708,5.16251854510292,7.61121274173815,3.0580112460091,8.12173340810055,5.29391968380527,5.69256285513424,4.38457617688338,7.98517648292301,8.61617868848546,4.05232772354053,8.13593195543524,3.81021228138551,4.87698129359821,3.68330016890329,8.0740374217093,6.9631642042241,4.78725113294219,7.38883325523283,2.91278201502605,8.43079869183738,11.1977308271022,8.41465821752219,8.85828322985331,5.68743989926421,-0.76175994786727,-0.21264277771382,-1.01549431549332,-1.1624139288146,0.23794272380504,-0.109392274076215,0.130492712237488,3.25057001149726,0.0541909094290611
A133,6.6726250750268,6.94013109824526,2.56225590766258,8.30706768798934,7.53883295738572,5.93765569289545,5.844361219525,7.122087765835,2.05341756791428,3.39248193273981,1.08381916870679,3.21450575845333,3.58984298449297,7.47801745116774,3.07870708125582,6.49250169518571,2.832467395783,9.19250717338033,7.4486526132,0.0711613377678307,8.52726311967646,3.4069201470847,3.81217662557096,3.482869000318,7.96730462508519,6.98862967001077,1.36739178289807,8.42748721716139,4.26355597191353,8.26220954620601,11.1979950154426,8.73176966391038,7.51713890240275,4.70526142165445,0.800378332378356,0.458124832524903,0.271797446465794,-1.47976453420133,-0.493882016398479,-0.116748935588304,0.680548027011064,2.70344383774211,-0.393824187507917
A086,5.16710876020033,7.67464146562574,4.20852954736197,7.63512804379152,8.15725698156882,6.29792109661245,6.08095887680873,6.72692605393852,4.14536413538364,5.39740224959573,4.52995773252695,7.22854988764107,5.26238873536484,10.7867038859008,4.01897615200426,3.86660241073297,4.09481106116286,8.07563801883141,5.2188680752334,2.99316271743254,9.04935050451217,4.61285140771261,7.32457105071971,5.84363161454178,9.2233490005409,7.67409859653915,4.35569356821549,9.19904016863585,3.95233787398428,9.09485671808594,12.1856482913557,9.73369758750894,8.80388543574902,6.52952302411371,2.81610649268676,0.920182423013611,-0.580798764131235,-0.131263259378968,0.397571470890302,-0.106918411514312,0.170779136495538,6.6348960626989,1.2711786499309
